## Data extracted from vis_cal.fits HDU #1:
#SIMPLE  =                    T / Fits standard
#BITPIX  =                  -32 / Bits per pixel
#NAXIS   =                    1 / Number of axes
#NAXIS1  =                38907 / Axis length
#EXTEND  =                    F / File may contain extensions
#ORIGIN  = 'NOAO-IRAF FITS Image Kernel July 2003' / FITS file originator
#IRAF-TLM= '2010-04-06T17:55:10' / Time of last modification
#DATE    = '2010-04-06T17:55:11' / Creation UTC (CCCC-MM-DD) date of FITS header
#CDELT1  =             0.125000 /
#CRVAL1  =             5336.875 /
#COMMENT FITS (Flexible Image Transport System) format is defined in 'Astronomy
#COMMENT and Astrophysics', volume 376, page 359; bibcode 2001A&A...376..359H
#AIRMASS =                 1.05
#APNUM1  = '1 1     '
#DC-FLAG =                    0
#WCSDIM  =                    1
#CTYPE1  = 'LINEAR  '
#CRPIX1  =                   1.
#CD1_1   =                0.125
#LTM1_1  =                   1.
#WAT0_001= 'system=equispec'
#WAT1_001= 'wtype=linear label=Wavelength units=angstroms'
#EXPTIME =                1200.
#EX-FLAG =                    0
#CA-FLAG =                    0
#BUNIT   = 'erg/cm2/s/A'
#END
#


# Wavelength  Flux
 5.41125000e+03  1.04115060e-16
 5.41137500e+03  2.24412274e-16
 5.41150000e+03  1.24153219e-16
 5.41162500e+03  -2.58175527e-17
 5.41175000e+03  -3.86875311e-16
 5.41187500e+03  -2.44894695e-17
 5.41200000e+03  8.00815719e-17
 5.41212500e+03  -2.69531628e-16
 5.41225000e+03  -3.25434062e-17
 5.41237500e+03  1.03013103e-16
 5.41250000e+03  1.60742422e-16
 5.41262500e+03  -1.24802615e-16
 5.41275000e+03  -7.34512693e-17
 5.41287500e+03  5.11403256e-17
 5.41300000e+03  7.09480421e-17
 5.41312500e+03  -2.00750117e-16
 5.41325000e+03  2.80731706e-16
 5.41337500e+03  1.87600606e-16
 5.41350000e+03  -1.65798957e-17
 5.41362500e+03  -1.87889378e-16
 5.41375000e+03  1.65150408e-16
 5.41387500e+03  1.03401282e-16
 5.41400000e+03  -3.93435455e-17
 5.41412500e+03  -2.79563853e-17
 5.41425000e+03  1.07862631e-16
 5.41437500e+03  1.45943155e-16
 5.41450000e+03  -1.87360617e-16
 5.41462500e+03  2.43408655e-16
 5.41475000e+03  1.82625941e-16
 5.41487500e+03  -7.12763832e-18
 5.41500000e+03  -2.21209454e-17
 5.41512500e+03  -4.41493788e-17
 5.41525000e+03  -1.17947710e-16
 5.41537500e+03  2.52592636e-16
 5.41550000e+03  2.44760943e-16
 5.41562500e+03  -2.56577979e-16
 5.41575000e+03  1.92731309e-16
 5.41587500e+03  1.98848727e-16
 5.41600000e+03  -2.15880667e-16
 5.41612500e+03  3.95886888e-17
 5.41625000e+03  1.01349097e-17
 5.41637500e+03  1.61913035e-16
 5.41650000e+03  1.73274370e-17
 5.41662500e+03  -8.40220751e-17
 5.41675000e+03  -1.55214579e-16
 5.41687500e+03  1.03960165e-16
 5.41700000e+03  -1.19976367e-16
 5.41712500e+03  8.57881322e-17
 5.41725000e+03  4.65694711e-17
 5.41737500e+03  2.47148094e-16
 5.41750000e+03  7.97364126e-17
 5.41762500e+03  -1.25577253e-16
 5.41775000e+03  -4.23519915e-17
 5.41787500e+03  1.05926149e-16
 5.41800000e+03  -1.79360749e-16
 5.41812500e+03  -1.99049341e-16
 5.41825000e+03  1.59452248e-17
 5.41837500e+03  -1.16155957e-16
 5.41850000e+03  -1.33828029e-16
 5.41862500e+03  5.97273040e-17
 5.41875000e+03  -1.08035492e-16
 5.41887500e+03  -2.87547701e-17
 5.41900000e+03  3.10965012e-16
 5.41912500e+03  2.57739007e-17
 5.41925000e+03  -6.60312144e-17
 5.41937500e+03  1.32244991e-16
 5.41950000e+03  1.06525722e-16
 5.41962500e+03  -4.84515518e-17
 5.41975000e+03  1.11256229e-16
 5.41987500e+03  -9.04427701e-17
 5.42000000e+03  -3.23066969e-17
 5.42012500e+03  -1.73771506e-17
 5.42025000e+03  -4.83022854e-18
 5.42037500e+03  2.13704080e-17
 5.42050000e+03  9.05855084e-18
 5.42062500e+03  -9.87607395e-17
 5.42075000e+03  5.32418904e-17
 5.42087500e+03  -1.19986399e-16
 5.42100000e+03  2.76234219e-17
 5.42112500e+03  2.94771403e-17
 5.42125000e+03  1.50678016e-16
 5.42137500e+03  -4.07358625e-17
 5.42150000e+03  -1.65157859e-16
 5.42162500e+03  -3.41561377e-16
 5.42175000e+03  -1.11633000e-16
 5.42187500e+03  7.49195149e-17
 5.42200000e+03  -1.46021995e-16
 5.42212500e+03  1.48249718e-16
 5.42225000e+03  2.26347003e-16
 5.42237500e+03  -2.43894587e-16
 5.42250000e+03  -5.01856235e-17
 5.42262500e+03  -1.99506739e-16
 5.42275000e+03  -1.31006099e-16
 5.42287500e+03  -6.21029866e-17
 5.42300000e+03  -2.31562502e-16
 5.42312500e+03  -7.35965487e-17
 5.42325000e+03  1.42036189e-16
 5.42337500e+03  -6.41191037e-17
 5.42350000e+03  -7.91172382e-17
 5.42362500e+03  -1.63975745e-16
 5.42375000e+03  -2.34764631e-16
 5.42387500e+03  -1.10216205e-16
 5.42400000e+03  2.98248109e-16
 5.42412500e+03  -1.90588514e-16
 5.42425000e+03  -4.80659070e-17
 5.42437500e+03  -2.50109083e-16
 5.42450000e+03  -1.71007978e-17
 5.42462500e+03  -1.21540956e-16
 5.42475000e+03  -2.79306037e-17
 5.42487500e+03  1.24403597e-16
 5.42500000e+03  1.23191440e-16
 5.42512500e+03  -8.78042493e-17
 5.42525000e+03  1.28325946e-17
 5.42537500e+03  8.24308244e-17
 5.42550000e+03  8.20519625e-17
 5.42562500e+03  1.24802073e-16
 5.42575000e+03  4.80951429e-17
 5.42587500e+03  -4.08609091e-17
 5.42600000e+03  3.75672967e-19
 5.42612500e+03  -2.04808431e-17
 5.42625000e+03  2.90388061e-18
 5.42637500e+03  -2.79722175e-17
 5.42650000e+03  4.19195878e-17
 5.42662500e+03  -1.95860077e-16
 5.42675000e+03  -1.42170073e-16
 5.42687500e+03  1.36874251e-16
 5.42700000e+03  7.17007897e-17
 5.42712500e+03  1.72434418e-17
 5.42725000e+03  -1.41222667e-16
 5.42737500e+03  5.60773597e-17
 5.42750000e+03  5.53893141e-17
 5.42762500e+03  3.14210776e-17
 5.42775000e+03  -5.80799035e-18
 5.42787500e+03  -5.18266472e-17
 5.42800000e+03  -8.58553423e-18
 5.42812500e+03  7.54519281e-17
 5.42825000e+03  -2.13690478e-16
 5.42837500e+03  -1.22303987e-16
 5.42850000e+03  -1.85430898e-18
 5.42862500e+03  -6.72196347e-17
 5.42875000e+03  -1.26602871e-17
 5.42887500e+03  9.77680765e-17
 5.42900000e+03  2.96895206e-17
 5.42912500e+03  -5.10383408e-17
 5.42925000e+03  1.15113869e-16
 5.42937500e+03  -7.31629010e-17
 5.42950000e+03  -6.42253931e-17
 5.42962500e+03  1.00148696e-16
 5.42975000e+03  1.27578223e-16
 5.42987500e+03  -4.84062951e-17
 5.43000000e+03  -1.58203321e-16
 5.43012500e+03  1.02028799e-17
 5.43025000e+03  -1.05780704e-16
 5.43037500e+03  -1.28748264e-17
 5.43050000e+03  -4.15158186e-18
 5.43062500e+03  1.02008734e-16
 5.43075000e+03  4.86503266e-17
 5.43087500e+03  -8.51564243e-18
 5.43100000e+03  -2.71951574e-17
 5.43112500e+03  -3.16039077e-17
 5.43125000e+03  3.28102679e-17
 5.43137500e+03  1.07755475e-16
 5.43150000e+03  3.26195564e-17
 5.43162500e+03  1.14577207e-16
 5.43175000e+03  6.05095257e-17
 5.43187500e+03  -6.19903577e-17
 5.43200000e+03  1.36655571e-16
 5.43212500e+03  1.01236435e-17
 5.43225000e+03  7.57633186e-17
 5.43237500e+03  -1.02047896e-16
 5.43250000e+03  8.34271072e-17
 5.43262500e+03  -2.22096803e-17
 5.43275000e+03  -1.10451434e-17
 5.43287500e+03  -2.81466964e-17
 5.43300000e+03  -8.43453637e-17
 5.43312500e+03  1.68874613e-17
 5.43325000e+03  -3.96202705e-17
 5.43337500e+03  -6.12177115e-17
 5.43350000e+03  -8.99498962e-17
 5.43362500e+03  1.47605831e-17
 5.43375000e+03  1.87958183e-17
 5.43387500e+03  -6.96035428e-17
 5.43400000e+03  5.75139300e-18
 5.43412500e+03  -9.07888426e-17
 5.43425000e+03  -2.95706481e-17
 5.43437500e+03  1.26089722e-17
 5.43450000e+03  7.69780565e-17
 5.43462500e+03  6.40434398e-17
 5.43475000e+03  3.06459233e-17
 5.43487500e+03  6.17091362e-17
 5.43500000e+03  1.96054842e-16
 5.43512500e+03  6.53472088e-17
 5.43525000e+03  8.90357888e-17
 5.43537500e+03  -4.53960658e-17
 5.43550000e+03  -3.45914293e-17
 5.43562500e+03  1.05382049e-16
 5.43575000e+03  9.12094644e-20
 5.43587500e+03  -3.94601647e-17
 5.43600000e+03  2.60660228e-17
 5.43612500e+03  -2.33873142e-17
 5.43625000e+03  5.56883068e-17
 5.43637500e+03  3.96831329e-17
 5.43650000e+03  4.89187368e-17
 5.43662500e+03  -2.27883792e-17
 5.43675000e+03  1.42039987e-16
 5.43687500e+03  -6.13966331e-18
 5.43700000e+03  1.39636905e-17
 5.43712500e+03  -3.05713381e-17
 5.43725000e+03  -5.28428750e-17
 5.43737500e+03  -6.55550959e-17
 5.43750000e+03  1.47458311e-17
 5.43762500e+03  1.21082646e-18
 5.43775000e+03  -2.97760991e-18
 5.43787500e+03  -5.94838028e-18
 5.43800000e+03  1.00876800e-16
 5.43812500e+03  -2.71420107e-18
 5.43825000e+03  8.06727083e-17
 5.43837500e+03  5.52409610e-17
 5.43850000e+03  2.62475046e-17
 5.43862500e+03  2.05171067e-17
 5.43875000e+03  -2.81418756e-17
 5.43887500e+03  7.74661261e-18
 5.43900000e+03  2.10048603e-17
 5.43912500e+03  1.82415113e-17
 5.43925000e+03  -3.75658483e-17
 5.43937500e+03  9.13640508e-18
 5.43950000e+03  -4.20138036e-17
 5.43962500e+03  1.89448200e-17
 5.43975000e+03  -2.30923830e-17
 5.43987500e+03  -2.60200597e-17
 5.44000000e+03  1.38414547e-17
 5.44012500e+03  2.58881922e-17
 5.44025000e+03  -2.04928124e-17
 5.44037500e+03  9.08478322e-18
 5.44050000e+03  4.48525618e-17
 5.44062500e+03  9.62038453e-19
 5.44075000e+03  2.77542439e-17
 5.44087500e+03  -2.39445312e-17
 5.44100000e+03  -1.78844588e-17
 5.44112500e+03  2.64209325e-18
 5.44125000e+03  2.77737405e-17
 5.44137500e+03  2.10430591e-18
 5.44150000e+03  -2.95974719e-17
 5.44162500e+03  -1.91398510e-17
 5.44175000e+03  3.91658042e-17
 5.44187500e+03  3.52447332e-17
 5.44200000e+03  1.91087208e-17
 5.44212500e+03  -3.80725163e-17
 5.44225000e+03  4.48713719e-17
 5.44237500e+03  5.13339603e-19
 5.44250000e+03  2.04224938e-17
 5.44262500e+03  1.13322205e-17
 5.44275000e+03  -1.98735138e-17
 5.44287500e+03  -6.63104375e-17
 5.44300000e+03  -2.01036537e-17
 5.44312500e+03  2.58175758e-17
 5.44325000e+03  -1.58433923e-17
 5.44337500e+03  -3.37913603e-17
 5.44350000e+03  -9.18115687e-17
 5.44362500e+03  -9.99860769e-18
 5.44375000e+03  -1.99651109e-17
 5.44387500e+03  -7.75122431e-17
 5.44400000e+03  -1.52622450e-17
 5.44412500e+03  1.68698295e-18
 5.44425000e+03  -1.97169137e-17
 5.44437500e+03  6.08284204e-17
 5.44450000e+03  -2.18397354e-17
 5.44462500e+03  -1.52496321e-17
 5.44475000e+03  -3.47193941e-17
 5.44487500e+03  2.71918793e-18
 5.44500000e+03  -2.20264598e-17
 5.44512500e+03  3.52265882e-17
 5.44525000e+03  -1.86850240e-17
 5.44537500e+03  -4.83009826e-18
 5.44550000e+03  3.91233964e-17
 5.44562500e+03  -2.42385956e-17
 5.44575000e+03  -3.08112337e-17
 5.44587500e+03  1.39544691e-17
 5.44600000e+03  2.45346137e-17
 5.44612500e+03  -1.47866558e-17
 5.44625000e+03  -6.36769591e-18
 5.44637500e+03  9.97630029e-18
 5.44650000e+03  -1.04827598e-17
 5.44662500e+03  -2.73811457e-17
 5.44675000e+03  -2.75982244e-17
 5.44687500e+03  -2.03586966e-17
 5.44700000e+03  -1.56683609e-17
 5.44712500e+03  -8.54722749e-18
 5.44725000e+03  1.31874295e-17
 5.44737500e+03  2.76823867e-17
 5.44750000e+03  1.27790339e-17
 5.44762500e+03  4.21189912e-17
 5.44775000e+03  3.93922532e-17
 5.44787500e+03  4.93090800e-17
 5.44800000e+03  -3.09213745e-17
 5.44812500e+03  3.25578785e-17
 5.44825000e+03  2.98583481e-17
 5.44837500e+03  -5.43267973e-17
 5.44850000e+03  -4.70717418e-17
 5.44862500e+03  1.99102291e-17
 5.44875000e+03  3.81518496e-17
 5.44887500e+03  4.09943929e-18
 5.44900000e+03  1.43192127e-17
 5.44912500e+03  8.17624298e-19
 5.44925000e+03  1.95465790e-17
 5.44937500e+03  4.54752592e-18
 5.44950000e+03  -2.93719118e-18
 5.44962500e+03  -1.82328706e-17
 5.44975000e+03  -5.20069098e-17
 5.44987500e+03  5.44448956e-17
 5.45000000e+03  -1.95230589e-17
 5.45012500e+03  3.38237263e-17
 5.45025000e+03  3.62874440e-17
 5.45037500e+03  -1.16986152e-17
 5.45050000e+03  -1.47237405e-17
 5.45062500e+03  -2.74363997e-17
 5.45075000e+03  3.49457240e-17
 5.45087500e+03  3.18146336e-17
 5.45100000e+03  -1.09807748e-19
 5.45112500e+03  -3.21104268e-17
 5.45125000e+03  2.12818699e-17
 5.45137500e+03  -3.61246731e-18
 5.45150000e+03  -2.56082247e-17
 5.45162500e+03  -4.76859300e-17
 5.45175000e+03  1.87003467e-17
 5.45187500e+03  4.32428352e-17
 5.45200000e+03  -1.73613845e-17
 5.45212500e+03  -5.97655074e-18
 5.45225000e+03  -9.16490724e-18
 5.45237500e+03  -5.62900625e-18
 5.45250000e+03  -1.30680127e-17
 5.45262500e+03  -2.85598135e-17
 5.45275000e+03  -9.29547522e-18
 5.45287500e+03  1.82818744e-17
 5.45300000e+03  -1.38650674e-17
 5.45312500e+03  2.42018373e-17
 5.45325000e+03  -1.58701565e-17
 5.45337500e+03  -9.40864904e-19
 5.45350000e+03  8.19281948e-18
 5.45362500e+03  -9.88254598e-18
 5.45375000e+03  -6.74066090e-18
 5.45387500e+03  -2.78760627e-17
 5.45400000e+03  6.21054020e-17
 5.45412500e+03  1.50301794e-17
 5.45425000e+03  -2.28108935e-19
 5.45437500e+03  -1.61710749e-17
 5.45450000e+03  7.88539780e-18
 5.45462500e+03  8.57399175e-18
 5.45475000e+03  2.30038548e-17
 5.45487500e+03  -2.09838119e-17
 5.45500000e+03  -1.56728392e-17
 5.45512500e+03  -1.46956246e-17
 5.45525000e+03  1.43793388e-17
 5.45537500e+03  1.29656425e-17
 5.45550000e+03  1.36326685e-17
 5.45562500e+03  1.01094292e-17
 5.45575000e+03  1.14311588e-17
 5.45587500e+03  -1.11594126e-17
 5.45600000e+03  -7.92188970e-18
 5.45612500e+03  2.30477748e-18
 5.45625000e+03  2.06875985e-17
 5.45637500e+03  2.36212425e-17
 5.45650000e+03  4.27917612e-18
 5.45662500e+03  2.12821098e-17
 5.45675000e+03  7.38329669e-18
 5.45687500e+03  -2.93069098e-17
 5.45700000e+03  1.92880304e-17
 5.45712500e+03  1.02271271e-17
 5.45725000e+03  -2.47573735e-17
 5.45737500e+03  -7.35177201e-18
 5.45750000e+03  2.23104177e-17
 5.45762500e+03  1.48938750e-17
 5.45775000e+03  1.15487888e-17
 5.45787500e+03  1.85345285e-17
 5.45800000e+03  -2.59143626e-17
 5.45812500e+03  -7.66673850e-19
 5.45825000e+03  2.47283245e-18
 5.45837500e+03  -2.59929017e-17
 5.45850000e+03  -3.08082460e-17
 5.45862500e+03  -8.73492553e-18
 5.45875000e+03  4.34576995e-18
 5.45887500e+03  9.47099467e-18
 5.45900000e+03  7.70217812e-18
 5.45912500e+03  -1.62032291e-17
 5.45925000e+03  -3.14349544e-17
 5.45937500e+03  2.67907588e-17
 5.45950000e+03  4.72541359e-18
 5.45962500e+03  -1.08319442e-17
 5.45975000e+03  -3.52072346e-18
 5.45987500e+03  1.92329948e-17
 5.46000000e+03  1.05701010e-17
 5.46012500e+03  1.78296002e-17
 5.46025000e+03  -3.59903720e-18
 5.46037500e+03  -2.04604613e-17
 5.46050000e+03  7.08110279e-18
 5.46062500e+03  -1.61975215e-17
 5.46075000e+03  -1.88392845e-18
 5.46087500e+03  -2.65435372e-18
 5.46100000e+03  -5.22146760e-18
 5.46112500e+03  1.73125511e-17
 5.46125000e+03  1.99733909e-17
 5.46137500e+03  -1.24532256e-17
 5.46150000e+03  -1.61730271e-17
 5.46162500e+03  2.62074790e-17
 5.46175000e+03  3.73078739e-17
 5.46187500e+03  9.67610155e-18
 5.46200000e+03  3.36482784e-18
 5.46212500e+03  1.67158114e-17
 5.46225000e+03  1.92946280e-17
 5.46237500e+03  5.09576245e-17
 5.46250000e+03  4.45069078e-18
 5.46262500e+03  -4.49409036e-19
 5.46275000e+03  -1.89286325e-18
 5.46287500e+03  1.51838994e-17
 5.46300000e+03  9.44823397e-18
 5.46312500e+03  -1.11706126e-17
 5.46325000e+03  -3.49669800e-18
 5.46337500e+03  2.46297846e-18
 5.46350000e+03  -3.61060408e-18
 5.46362500e+03  1.17647334e-18
 5.46375000e+03  -1.43406847e-17
 5.46387500e+03  2.46261859e-17
 5.46400000e+03  5.75329221e-18
 5.46412500e+03  -6.88269732e-18
 5.46425000e+03  7.66455795e-18
 5.46437500e+03  4.61144754e-18
 5.46450000e+03  4.39934892e-18
 5.46462500e+03  2.27228764e-17
 5.46475000e+03  1.83387828e-17
 5.46487500e+03  2.85152649e-18
 5.46500000e+03  1.22275311e-17
 5.46512500e+03  1.59920286e-18
 5.46525000e+03  3.65908431e-18
 5.46537500e+03  2.29240815e-17
 5.46550000e+03  1.90037136e-17
 5.46562500e+03  -1.72184334e-18
 5.46575000e+03  2.06480179e-17
 5.46587500e+03  1.07402297e-17
 5.46600000e+03  6.52786289e-18
 5.46612500e+03  1.55165219e-17
 5.46625000e+03  1.52782237e-19
 5.46637500e+03  -1.09328735e-17
 5.46650000e+03  1.36925548e-17
 5.46662500e+03  8.84478669e-18
 5.46675000e+03  2.46800552e-17
 5.46687500e+03  1.37567341e-17
 5.46700000e+03  1.80881024e-17
 5.46712500e+03  7.47420301e-18
 5.46725000e+03  3.91608544e-17
 5.46737500e+03  -3.43445721e-18
 5.46750000e+03  -1.83243948e-17
 5.46762500e+03  1.52036061e-17
 5.46775000e+03  5.00629849e-18
 5.46787500e+03  9.64007784e-18
 5.46800000e+03  -1.07923719e-17
 5.46812500e+03  3.77886089e-18
 5.46825000e+03  1.22694865e-17
 5.46837500e+03  -1.61876744e-18
 5.46850000e+03  -2.14143561e-17
 5.46862500e+03  1.84614338e-17
 5.46875000e+03  1.17564720e-18
 5.46887500e+03  1.54065315e-18
 5.46900000e+03  2.05250360e-17
 5.46912500e+03  1.95659797e-17
 5.46925000e+03  -5.98486639e-18
 5.46937500e+03  -2.11461382e-18
 5.46950000e+03  -2.90649636e-18
 5.46962500e+03  -7.78366865e-18
 5.46975000e+03  1.47908645e-17
 5.46987500e+03  -4.13457130e-19
 5.47000000e+03  -1.08824841e-17
 5.47012500e+03  1.85033173e-17
 5.47025000e+03  5.53106931e-19
 5.47037500e+03  1.62756769e-17
 5.47050000e+03  -1.64361400e-17
 5.47062500e+03  -4.45901429e-18
 5.47075000e+03  -1.28531716e-17
 5.47087500e+03  8.42940306e-18
 5.47100000e+03  1.53431101e-17
 5.47112500e+03  -3.10852592e-18
 5.47125000e+03  -7.24831798e-19
 5.47137500e+03  -8.91293727e-18
 5.47150000e+03  1.87808943e-17
 5.47162500e+03  1.26049868e-17
 5.47175000e+03  -1.91803232e-17
 5.47187500e+03  1.64856219e-17
 5.47200000e+03  5.20345905e-18
 5.47212500e+03  9.60043272e-18
 5.47225000e+03  8.55233947e-18
 5.47237500e+03  1.15651347e-17
 5.47250000e+03  -9.58070033e-18
 5.47262500e+03  2.18586489e-18
 5.47275000e+03  -2.87198722e-18
 5.47287500e+03  1.35142841e-17
 5.47300000e+03  -7.07885865e-18
 5.47312500e+03  1.75081152e-18
 5.47325000e+03  -5.73015431e-18
 5.47337500e+03  1.16872150e-17
 5.47350000e+03  1.84102818e-18
 5.47362500e+03  1.83603470e-18
 5.47375000e+03  1.16976036e-17
 5.47387500e+03  4.18550040e-18
 5.47400000e+03  1.46322328e-17
 5.47412500e+03  9.28864767e-18
 5.47425000e+03  -5.21278345e-18
 5.47437500e+03  1.12103539e-18
 5.47450000e+03  -6.47336286e-18
 5.47462500e+03  1.85842949e-17
 5.47475000e+03  -1.96527091e-18
 5.47487500e+03  1.49935750e-17
 5.47500000e+03  3.59505350e-18
 5.47512500e+03  1.16784974e-17
 5.47525000e+03  5.14581780e-18
 5.47537500e+03  3.01054411e-18
 5.47550000e+03  1.18864936e-17
 5.47562500e+03  -6.38545300e-18
 5.47575000e+03  3.23680882e-18
 5.47587500e+03  -1.71977483e-17
 5.47600000e+03  1.03268172e-17
 5.47612500e+03  -6.55114182e-18
 5.47625000e+03  5.04773403e-18
 5.47637500e+03  1.00224098e-17
 5.47650000e+03  1.41972086e-17
 5.47662500e+03  1.38222532e-18
 5.47675000e+03  8.51330564e-18
 5.47687500e+03  -7.19429378e-19
 5.47700000e+03  9.45301425e-18
 5.47712500e+03  1.76650028e-17
 5.47725000e+03  1.10820249e-17
 5.47737500e+03  -4.69083631e-19
 5.47750000e+03  -9.93672879e-18
 5.47762500e+03  -1.15988093e-17
 5.47775000e+03  -3.80913529e-18
 5.47787500e+03  2.57658468e-18
 5.47800000e+03  1.25792698e-17
 5.47812500e+03  1.23570667e-17
 5.47825000e+03  1.17345703e-17
 5.47837500e+03  2.59797909e-18
 5.47850000e+03  1.34861964e-17
 5.47862500e+03  1.93760226e-17
 5.47875000e+03  2.80275890e-17
 5.47887500e+03  2.03569314e-17
 5.47900000e+03  1.84397699e-17
 5.47912500e+03  2.48230069e-17
 5.47925000e+03  3.68525606e-17
 5.47937500e+03  1.61656238e-17
 5.47950000e+03  2.54360040e-17
 5.47962500e+03  2.27663034e-17
 5.47975000e+03  4.07348368e-17
 5.47987500e+03  4.74226318e-17
 5.48000000e+03  3.11610947e-17
 5.48012500e+03  5.33140338e-17
 5.48025000e+03  4.07583552e-17
 5.48037500e+03  6.37506245e-17
 5.48050000e+03  5.94317293e-17
 5.48062500e+03  6.99307423e-17
 5.48075000e+03  8.84723002e-17
 5.48087500e+03  8.75228292e-17
 5.48100000e+03  1.20779182e-16
 5.48112500e+03  1.05037902e-16
 5.48125000e+03  1.31823830e-16
 5.48137500e+03  1.28654352e-16
 5.48150000e+03  1.42135001e-16
 5.48162500e+03  1.39906669e-16
 5.48175000e+03  1.76406020e-16
 5.48187500e+03  1.91291115e-16
 5.48200000e+03  2.06043663e-16
 5.48212500e+03  2.05192858e-16
 5.48225000e+03  2.37588533e-16
 5.48237500e+03  2.15501977e-16
 5.48250000e+03  2.36297152e-16
 5.48262500e+03  2.10258552e-16
 5.48275000e+03  2.10813213e-16
 5.48287500e+03  2.35478759e-16
 5.48300000e+03  2.05741352e-16
 5.48312500e+03  2.18156274e-16
 5.48325000e+03  1.82955053e-16
 5.48337500e+03  1.81051056e-16
 5.48350000e+03  1.77180062e-16
 5.48362500e+03  1.45254146e-16
 5.48375000e+03  1.24305341e-16
 5.48387500e+03  1.20166897e-16
 5.48400000e+03  9.31593371e-17
 5.48412500e+03  7.60003488e-17
 5.48425000e+03  6.34733337e-17
 5.48437500e+03  4.95215430e-17
 5.48450000e+03  5.31726786e-17
 5.48462500e+03  5.68385180e-17
 5.48475000e+03  4.23198836e-17
 5.48487500e+03  5.31687875e-17
 5.48500000e+03  4.18776762e-17
 5.48512500e+03  2.82051582e-17
 5.48525000e+03  1.91420711e-17
 5.48537500e+03  3.09707208e-17
 5.48550000e+03  2.50586988e-17
 5.48562500e+03  1.29229757e-17
 5.48575000e+03  7.97411292e-18
 5.48587500e+03  1.73741049e-17
 5.48600000e+03  1.56135833e-17
 5.48612500e+03  2.36978792e-17
 5.48625000e+03  1.29276344e-17
 5.48637500e+03  1.56233854e-17
 5.48650000e+03  9.14165354e-18
 5.48662500e+03  2.15181462e-18
 5.48675000e+03  9.95193155e-18
 5.48687500e+03  1.72484677e-17
 5.48700000e+03  1.26323400e-17
 5.48712500e+03  -5.87434513e-18
 5.48725000e+03  1.14219101e-17
 5.48737500e+03  -9.44445872e-18
 5.48750000e+03  1.59077519e-17
 5.48762500e+03  5.91331609e-18
 5.48775000e+03  1.34981359e-17
 5.48787500e+03  9.45338565e-18
 5.48800000e+03  -4.60183943e-18
 5.48812500e+03  6.01190527e-18
 5.48825000e+03  1.07868579e-17
 5.48837500e+03  8.04736059e-18
 5.48850000e+03  4.84844646e-20
 5.48862500e+03  -3.84439469e-18
 5.48875000e+03  -1.56234328e-18
 5.48887500e+03  2.63030221e-18
 5.48900000e+03  2.60781344e-18
 5.48912500e+03  -2.99850346e-18
 5.48925000e+03  -1.15623513e-18
 5.48937500e+03  9.89142411e-18
 5.48950000e+03  1.09686937e-17
 5.48962500e+03  2.37166206e-18
 5.48975000e+03  -5.08709294e-18
 5.48987500e+03  -1.83594536e-18
 5.49000000e+03  7.01274707e-18
 5.49012500e+03  2.43239035e-18
 5.49025000e+03  -3.43260867e-18
 5.49037500e+03  6.95105912e-20
 5.49050000e+03  1.26180902e-17
 5.49062500e+03  1.05300919e-17
 5.49075000e+03  -3.23250892e-18
 5.49087500e+03  -5.29849921e-18
 5.49100000e+03  -7.60429867e-18
 5.49112500e+03  6.85831576e-19
 5.49125000e+03  -3.00208970e-18
 5.49137500e+03  5.38609929e-18
 5.49150000e+03  9.57467515e-18
 5.49162500e+03  8.14766534e-18
 5.49175000e+03  1.15993023e-17
 5.49187500e+03  -3.85502148e-18
 5.49200000e+03  -5.19023450e-18
 5.49212500e+03  2.67568216e-19
 5.49225000e+03  -2.25587270e-18
 5.49237500e+03  -8.90351486e-18
 5.49250000e+03  9.70136654e-19
 5.49262500e+03  1.03034800e-17
 5.49275000e+03  1.14043482e-17
 5.49287500e+03  -6.15760434e-19
 5.49300000e+03  5.35572150e-19
 5.49312500e+03  3.66551440e-18
 5.49325000e+03  1.73073564e-17
 5.49337500e+03  8.72332990e-19
 5.49350000e+03  7.26778753e-18
 5.49362500e+03  4.24166720e-18
 5.49375000e+03  4.35387425e-18
 5.49387500e+03  -1.02330654e-17
 5.49400000e+03  -1.41798682e-18
 5.49412500e+03  1.40069078e-18
 5.49425000e+03  6.12303657e-18
 5.49437500e+03  5.94318269e-18
 5.49450000e+03  -1.60717851e-17
 5.49462500e+03  -2.89571510e-18
 5.49475000e+03  5.45686966e-19
 5.49487500e+03  9.82651608e-18
 5.49500000e+03  -1.07571017e-17
 5.49512500e+03  1.21465790e-17
 5.49525000e+03  9.44570611e-18
 5.49537500e+03  2.30488964e-17
 5.49550000e+03  6.91750177e-18
 5.49562500e+03  -1.14045360e-17
 5.49575000e+03  1.47463233e-19
 5.49587500e+03  8.65706384e-18
 5.49600000e+03  1.16710329e-17
 5.49612500e+03  -6.52778059e-18
 5.49625000e+03  -5.06392154e-18
 5.49637500e+03  -3.30234882e-18
 5.49650000e+03  -3.35625928e-18
 5.49662500e+03  -1.25577670e-18
 5.49675000e+03  2.59046022e-18
 5.49687500e+03  4.14111306e-18
 5.49700000e+03  -6.18618653e-20
 5.49712500e+03  1.09627413e-17
 5.49725000e+03  -3.06133320e-18
 5.49737500e+03  -2.86992588e-18
 5.49750000e+03  2.38322749e-18
